job,person,label
259,19139,0
269,16122,0
421,15070,0
1353,594,1
736,28317,0
548,23028,0
580,31786,0
822,6183,1
1321,42791,0
1054,42738,0
630,33100,0
28,14285,0
540,6277,0
413,24476,0
116,18492,0
525,8315,1
934,46013,0
384,845,1
1016,2720,0
1790,7275,1
422,30909,0
409,8640,1
155,20828,0
220,6561,0
1392,46892,0
109,20258,0
643,25102,0
1864,52269,1
548,15938,0
309,26900,0
305,13417,0
1680,53714,1
1113,48750,0
995,36769,0
422,7717,0
174,27004,0
408,30906,0
129,25907,0
1323,47064,0
1571,49965,1
1112,45310,0
1828,5524,1
438,8749,0
262,12828,0
500,37108,0
72,18226,0
456,42390,0
1384,6587,1
899,35953,0
932,36297,0
927,35506,0
176,30386,0
1738,51273,1
1329,13297,0
268,11815,0
10,11296,0
538,39131,0
883,45790,0
252,9720,0
41,6077,1
2077,20108,1
112,3755,0
551,34903,0
457,45640,0
148,19140,0
1264,41296,0
1309,43954,0
2037,54341,1
742,7278,0
669,12677,1
1067,6664,0
1394,48158,0
483,6144,0
802,36748,0
1072,45944,0
566,29381,0
565,6240,0
1293,9289,0
467,29568,0
1399,14316,0
440,38610,0
420,1316,0
352,27511,0
351,25192,0
437,7703,0
580,21473,0
988,36601,0
220,15647,0
602,9265,1
488,807,0
1074,10201,0
1082,44853,0
1875,48670,1
116,23073,0
1601,10160,1
306,14333,0
591,38955,0
1855,1944,1
1067,3181,0
1637,46629,1
1454,6144,0
2041,52577,1
929,31756,1
1892,54624,1
573,44926,0
1218,10397,0
509,12830,0
508,3653,0
331,29279,0
1019,37968,0
307,17939,0
1472,44190,1
573,46460,0
108,20180,0
934,43070,0
1312,47078,0
2019,31553,1
125,1026,0
1750,6821,1
342,25790,0
1126,42061,0
305,46382,0
451,25750,0
348,26714,0
800,42332,0
618,15650,0
592,35905,0
1183,43081,0
357,30536,0
273,4507,0
961,44887,0
1234,44359,0
1020,38529,0
1000,47381,0
2035,54623,1
928,21652,0
969,26872,0
1526,48296,1
1217,47787,0
277,24978,0
227,5481,0
1018,41055,0
267,24644,0
374,26893,0
268,27389,0
153,46547,0
1290,3316,0
1230,48137,0
1039,33589,1
284,21491,0
267,32206,1
914,32979,0
1321,48891,0
1209,38972,0
1463,5073,1
1206,29667,0
520,34968,0
1298,16224,0
1063,40114,0
205,22724,0
682,31305,0
952,47848,1
772,35746,0
227,20497,0
332,15446,0
1534,50874,1
284,24198,0
558,9973,0
1762,52112,1
255,5139,0
32,2658,0
30,34800,0
1025,14235,0
1155,36389,0
384,31250,1
1204,40012,0
1016,45569,0
983,39648,0
1000,28603,0
772,16102,0
902,38850,0
373,12703,0
1074,23406,0
535,26326,0
155,39104,0
1140,6966,0
566,31730,0
1332,29540,0
613,42574,0
1178,46298,1
1652,52722,1
1496,21049,1
1851,52232,1
1365,47188,0
469,16824,1
1329,15296,0
351,31357,0
246,7682,0
1709,36744,1
30,32564,0
344,10262,0
3,4926,0
1129,46031,0
970,40138,0
1247,14560,0
643,28835,0
1249,39298,0
1009,13625,0
1510,26946,0
593,276,0
242,24437,0
498,11660,0
1306,44126,0
1426,31920,1
1015,39462,1
929,37827,0
643,3238,0
771,170,0
817,37892,0
617,33096,0
1094,5493,1
658,38522,0
1111,46501,0
1498,35828,0
852,49988,0
241,24618,0
1247,49385,1
168,19759,0
234,19708,1
714,11358,0
565,15507,0
1166,16087,1
176,22242,0
457,49449,0
365,51032,0
1286,33541,0
931,31698,0
2088,4103,1
1200,44265,0
1096,44332,0
284,28808,0
940,24663,0
417,8879,0
512,12778,1
440,21848,0
1348,4118,0
629,31345,0
1171,4480,1
1025,18540,0
409,11457,0
498,25927,0
138,19422,0
1021,37968,0
504,29202,0
807,41199,0
431,2153,0
1045,41244,0
268,13722,1
463,3570,0
807,13785,0
239,21345,0
1872,5075,1
777,3515,0
332,25096,0
1880,50642,1
624,26527,1
35,51523,1
1135,14785,0
1126,29818,0
1701,2733,1
1238,42059,0
185,16035,0
542,34132,0
173,20138,0
929,27209,1
696,35487,0
751,7173,0
1948,53823,1
1249,13777,0
505,10720,0
573,41221,0
10,13596,0
1069,45371,0
309,2316,0
220,30478,0
658,6404,0
266,10447,0
813,11018,0
306,22995,0
1152,7485,0
268,31054,0
2001,53460,1
540,13390,0
421,23488,0
945,45900,0
1063,9524,0
501,34417,0
779,42319,0
671,36637,1
1450,48057,0
306,12808,0
643,17633,0
666,34726,0
1155,13278,0
305,6887,0
1042,37123,0
759,33570,1
976,40501,0
618,7875,1
756,33085,0
1158,47403,0
923,38219,0
1069,48515,0
1373,8338,1
993,45976,1
1321,48495,0
246,24151,0
1662,46481,1
423,14590,0
773,37423,0
883,38421,0
865,17238,0
958,43011,0
573,45029,0
762,38210,0
591,38135,0
709,18238,0
306,24655,0
268,19453,0
849,15269,1
99,23896,0
1000,48951,0
372,1307,0
1115,39073,0
931,14027,0
154,3248,0
1249,5097,0
289,24699,0
1380,48480,1
871,12535,0
852,485,0
225,18787,1
1200,48074,0
1152,49905,0
990,40874,0
300,10201,0
232,21286,0
920,35909,0
229,25193,0
245,7706,0
922,42068,0
940,24250,0
1204,1056,0
309,24164,0
1021,46195,0
1234,49622,0
309,8259,0
878,38373,0
298,4230,0
302,11711,0
1043,9041,0
79,26048,0
47,14356,0
440,15305,0
630,22820,0
1964,51072,1
331,10541,0
500,30431,0
1377,10895,0
639,33657,0
987,37753,0
270,8468,0
339,22700,0
8,6099,1
427,16010,0
1377,49504,0
966,37708,0
1631,14357,1
979,15988,1
1365,6070,0
112,21278,0
10,30438,0
995,19432,0
241,13148,0
253,19750,0
308,13314,0
1030,35943,0
1016,45809,0
1217,47957,0
279,12354,0
392,3080,0
807,10298,0
321,49687,1
220,25693,0
1162,23550,0
208,66,0
674,26093,0
276,27702,0
1339,6312,0
472,166,0
384,6199,1
1797,51118,1
77,21859,0
973,30085,0
1491,39933,1
348,10166,0
1589,17368,1
447,18030,0
973,3762,0
771,39292,0
949,46170,0
1359,44718,0
1735,40510,1
1641,49715,1
20,36251,0
860,20924,0
168,16448,0
1218,254,0
305,23606,0
496,31678,0
261,19272,0
962,40676,0
150,3592,0
1098,6013,0
10,15832,0
592,33597,0
309,19602,0
177,17492,0
1000,44307,0
1478,47503,0
1248,39632,0
813,24202,0
540,37005,0
1201,45743,0
152,3987,0
172,8781,0
1075,38466,0
228,11946,0
1214,44329,0
1296,46765,0
315,8532,0
1746,7547,1
53,24037,0
380,13330,0
233,15345,0
573,32567,0
104,16736,0
614,7660,0
282,19361,0
185,18666,0
680,5648,0
976,5698,0
232,6242,1
269,4163,0
1329,48399,0
1149,38637,0
436,5323,0
111,18359,0
501,35920,0
432,18230,0
579,41662,0
1155,23359,0
89,15893,0
1463,47659,1
1264,43076,0
503,31613,0
1000,32757,0
306,21705,0
1143,13249,0
1204,11123,1
2063,8056,1
116,23899,0
970,34628,0
551,17728,0
483,17570,0
658,34800,0
410,31772,0
552,31611,0
798,37303,0
187,19300,0
144,14814,0
351,6165,0
1442,3604,0
833,33679,0
305,27251,0
955,36862,0
2098,54547,1
306,25279,0
95,18185,0
990,42737,0
953,48467,1
421,31883,0
696,24232,0
1372,51430,1
303,17169,0
1118,47833,0
540,28638,0
551,12234,1
1907,53391,1
507,36059,0
1329,48445,0
1200,42986,0
841,32283,1
2089,53408,1
2030,53811,1
949,18444,0
372,22419,0
1929,37140,1
820,3637,1
306,25327,0
836,27980,0
1167,19736,0
322,17388,0
1374,47178,0
472,22054,0
800,51552,0
940,42718,0
255,13426,0
276,22702,0
355,22190,0
1200,45400,0
900,35805,0
800,2175,0
898,39376,0
848,44498,0
500,11398,0
440,48487,0
1091,46487,0
958,40100,0
375,14607,1
165,8524,0
1201,44432,0
73,22179,0
660,19433,0
1103,16184,0
821,45575,0
976,35510,0
1212,45252,0
305,17262,0
1329,47672,0
1832,51880,1
1836,50909,1
561,35719,0
53,22312,0
1252,4625,1
352,27119,0
966,48657,0
403,27852,0
1786,52101,1
1162,14744,0
1764,52312,1
1760,52143,1
836,36408,0
422,6820,0
920,19828,0
508,2798,1
990,40935,0
154,39813,0
582,29409,0
742,44,0
842,42451,0
1120,10056,0
639,16774,0
20,40767,0
1245,7915,0
1609,49949,1
1746,12056,1
340,25062,0
978,35257,0
111,29484,0
2043,3063,1
503,37046,0
1746,51701,1
1365,43369,0
150,2260,0
111,16015,0
1126,41465,0
1688,11151,1
983,35888,0
1017,30434,0
340,2065,0
1101,40270,0
351,5929,0
133,34292,0
658,7865,0
929,43941,0
215,17065,0
1699,43487,1
1609,50927,1
266,25773,0
1106,45258,0
268,26134,0
483,30402,0
174,11557,0
91,18884,0
241,8015,0
1392,49355,0
111,759,0
220,18956,0
1043,40464,0
1330,29836,0
1336,43032,1
862,18307,0
838,45010,0
981,41533,0
463,28353,0
300,2595,0
308,20914,0
116,24442,0
689,35631,0
394,31807,0
94,18849,0
421,37758,0
947,44925,0
666,15400,0
919,27755,0
1167,43160,0
421,18994,0
1384,8079,1
1196,44511,1
966,42681,0
111,31234,0
566,28114,0
747,24712,0
922,39100,0
137,12522,0
1453,9179,0
435,22390,0
813,14852,0
969,35502,0
1640,9002,1
1106,43135,0
270,16976,0
247,123,0
866,37945,0
307,14483,0
1281,4126,0
1799,51480,1
289,22996,0
85,21298,0
848,44261,0
2001,53831,1
161,33561,0
1172,35916,0
305,11598,0
1209,45005,0
1074,9739,0
174,7165,0
1406,40076,0
1105,37762,0
1652,24878,1
950,15123,0
1295,14687,0
976,36678,0
306,23006,0
235,19895,0
1079,45323,0
351,13839,0
1832,42404,1
962,42228,0
1194,46043,0
818,37027,0
1740,50953,1
409,15578,0
929,39593,0
305,63,0
10,16084,0
333,19569,0
116,23378,0
229,16503,0
976,5372,0
1143,39743,1
592,40911,0
164,10467,0
591,11623,0
732,33979,0
1706,13917,1
184,23633,0
1000,11048,0
514,21861,1
560,34915,0
427,25842,0
946,22419,0
725,29985,0
616,17060,1
975,9455,0
2035,50988,1
229,23355,0
710,8263,0
305,26818,0
823,3674,0
366,28185,0
101,18894,0
1413,47739,0
1018,36516,0
1297,10020,0
197,21693,0
1118,39802,0
811,14086,0
939,43366,0
254,821,0
1136,39295,1
823,35595,0
50,1946,0
897,19218,0
1665,50996,1
154,34736,0
910,31608,0
591,34294,0
456,25597,0
308,11202,0
1016,3429,0
501,18353,0
1020,41283,0
1780,47124,1
563,34101,0
748,10048,0
794,38095,0
963,36354,0
1306,46717,0
1916,52830,1
1236,6946,0
1365,49518,0
1967,52727,1
821,29601,0
1142,14710,1
1278,44481,0
540,26492,0
1796,11992,1
34,42480,1
1025,8026,0
630,10503,0
862,42401,0
432,31370,0
184,21349,0
306,3123,0
613,48044,0
639,34314,0
808,1768,0
1001,18336,0
365,13835,0
503,36461,0
24,12834,0
849,48437,1
1643,50609,1
266,23669,0
725,38356,0
306,20980,0
832,38616,1
520,30431,0
573,9708,0
1881,50987,1
305,21409,0
660,43964,0
2025,53639,1
88,19601,0
1735,51217,1
1334,44117,0
1988,6301,1
531,34848,0
306,25305,0
1098,3361,0
101,10302,1
592,27439,0
1254,36540,1
1218,39164,0
469,32511,0
1463,4415,1
394,24992,0
1478,5151,0
1020,30109,0
1200,3782,0
178,21135,0
221,19462,0
239,22417,0
813,6470,0
460,27814,1
898,33984,0
236,21879,0
1734,18951,1
512,9200,1
1074,42057,0
934,39182,0
1236,49757,0
822,21665,1
531,6662,0
1120,40187,0
179,22986,0
1000,41668,0
1986,54270,1
1072,47304,0
1349,44580,0
1197,43909,0
589,12630,0
255,15675,0
946,35920,0
155,17740,0
1982,53300,1
660,38633,0
1098,7996,0
1303,12653,1
1271,22322,0
1292,44180,0
605,9852,0
1993,53324,1
456,33090,0
499,37906,0
364,23380,1
432,2406,0
772,37458,0
1775,51484,1
1329,41710,1
727,1572,1
155,14388,0
1312,47785,0
689,16239,1
435,1343,0
864,35397,1
394,25316,0
990,39839,0
1750,2268,1
646,15709,0
1365,42357,0
196,6658,0
1261,43642,0
934,48353,0
540,37306,0
246,10977,0
754,36857,0
289,24344,0
761,38480,0
126,48272,0
539,2888,0
1210,48961,0
833,14089,0
810,11386,0
163,2276,0
691,12811,0
813,35705,0
314,21403,0
563,4502,0
926,41855,0
592,41242,0
268,27272,0
306,21173,0
1209,15599,0
1307,47367,0
1890,52712,1
1377,48330,0
1929,8500,1
1818,50715,1
548,30748,0
1311,46986,0
271,23678,0
322,1762,0
540,11803,0
781,1170,0
307,23992,1
629,15938,0
1238,47457,0
504,10616,0
438,13191,0
380,5252,0
802,35304,0
261,6883,0
1142,48283,0
1054,40918,0
1247,31083,0
1038,43414,0
878,41789,0
1605,42171,1
990,43349,0
153,40646,0
697,20331,0
1246,20825,0
1117,40967,0
104,26750,0
826,28209,0
286,21975,0
1096,26823,0
2025,53599,1
161,12810,0
566,32294,0
140,14204,0
964,53751,1
88,15576,0
1179,9432,1
138,20710,0
630,15264,0
285,22262,0
660,49306,0
1213,43898,0
1006,1098,0
152,47539,0
281,4712,0
128,966,0
813,3412,0
174,20473,0
974,25855,0
291,30735,0
1771,2718,1
305,4131,0
246,17403,0
422,6953,0
922,7880,0
660,1049,0
662,31778,0
267,16373,0
351,21071,0
1200,13088,0
298,29261,0
591,10216,0
309,20849,0
139,20434,0
836,14797,0
284,23383,0
421,30001,0
241,19913,0
969,42308,0
391,11573,0
1482,14364,0
987,19463,0
332,25854,0
176,25700,0
934,47518,0
802,1457,0
16,484,0
422,11134,0
539,31695,0
1053,39976,0
312,10260,0
616,32633,0
104,20535,0
682,11765,0
1019,33840,0
777,10217,0
1328,16184,0
246,13148,0
269,22666,0
306,19862,0
177,22361,0
1409,46964,0
268,1886,0
1227,5980,0
660,23036,0
1609,46495,1
246,10550,0
353,27677,0
230,22829,0
1084,49445,0
813,42446,0
501,25904,0
67,51910,1
1356,7307,0
1385,49921,1
512,13406,1
660,43748,0
94,7098,0
643,31877,0
1316,49465,0
1000,49419,0
306,26845,0
431,30714,0
909,32381,0
440,15843,0
591,31290,0
751,37601,0
940,47134,0
646,31050,0
165,23830,0
496,16536,0
185,23423,0
384,30073,1
1204,44456,0
428,25859,0
1105,42299,0
1227,42735,0
94,13748,0
410,29250,0
563,9761,0
95,30572,0
805,31301,0
2043,54036,1
1492,19874,0
268,15813,0
101,23850,0
818,9728,0
268,21745,0
375,26804,0
552,28111,0
447,26153,0
1175,40166,0
1792,4753,1
514,26012,0
884,34855,0
375,2036,0
1980,53103,1
928,36179,0
540,30222,0
832,33803,0
104,10567,0
1353,35416,1
301,12339,0
1209,40160,0
868,12723,0
1448,296,0
586,33471,0
969,41232,0
326,41338,0
1959,53039,1
971,44391,0
1001,40596,0
258,32750,0
267,6972,1
321,49955,1
1213,43064,0
1238,44392,0
2034,53964,1
1074,40039,0
351,6672,0
1006,38703,0
92,35110,0
306,12385,0
762,2671,1
404,10471,0
603,12989,1
566,15679,0
832,37168,1
150,20743,1
1582,51663,1
883,20202,1
140,746,0
1035,13169,0
850,19099,0
129,27162,0
503,41038,0
428,38182,0
890,41982,0
159,5847,0
770,37223,0
1310,31862,0
548,27996,0
572,34570,0
883,34276,0
986,11180,0
259,22547,0
1907,797,1
907,3136,1
841,30956,0
1629,1493,1
364,1700,0
89,17014,0
976,6059,0
306,26264,0
591,18177,0
686,37187,0
1009,49246,0
994,43344,0
1204,48956,0
513,2971,1
1213,5568,0
1916,50952,1
1456,43356,0
373,8401,0
1012,39190,0
420,28390,0
1205,43805,0
591,4300,0
457,45811,0
531,1689,0
662,35161,0
308,24697,0
614,32197,0
902,2725,0
621,32639,0
114,12668,0
995,38730,0
993,4022,1
640,10482,1
1818,44230,1
309,17745,0
1069,11218,0
1215,48570,0
940,33548,0
184,16554,0
617,34603,0
306,4746,0
1742,52428,1
445,13150,1
268,30264,0
213,5633,0
152,7218,0
539,29348,0
177,17703,0
152,49020,0
133,30599,0
1069,6643,0
488,2228,0
643,12918,0
737,8755,0
1481,34663,0
800,15652,0
1332,2413,0
364,30522,0
116,18176,0
566,8610,0
1093,45946,0
333,27228,0
745,6666,0
592,32006,0
613,35493,0
871,20614,0
1,5137,1
1974,53304,1
810,3898,0
54,24346,0
573,20904,0
1412,29836,0
666,45169,0
246,19730,0
1247,49289,0
529,33566,0
444,31274,0
79,4117,0
845,16235,0
19,20168,0
438,6052,0
981,44254,0
1689,38101,1
372,4846,0
658,5234,0
176,21945,0
1629,10760,1
1111,18155,0
1155,42533,0
374,6277,0
709,43927,0
891,9041,0
708,320,0
306,25262,0
321,1370,0
1908,52651,1
306,16992,0
540,17830,0
255,16675,0
259,10834,0
309,13761,0
422,37224,0
566,10792,0
1984,8000,1
1252,47007,0
749,41473,0
258,14358,0
267,9514,0
1258,44540,1
2086,51159,1
357,23970,0
306,9510,0
1198,35788,0
539,20849,0
2001,54175,1
306,20610,0
1350,4410,0
1937,24351,1
312,27587,0
862,29182,0
2079,9738,1
1365,49333,0
949,43280,0
146,9214,0
1580,4737,1
1069,35542,0
801,8041,0
907,17484,0
354,17378,0
836,1652,0
2103,54288,1
709,45079,0
1309,36492,1
1392,47945,0
71,12250,0
934,40836,0
150,17594,0
1334,47448,0
1065,9163,0
130,22991,0
902,28483,0
181,24422,1
1054,46224,0
421,41032,0
589,11466,0
1035,11855,1
708,7887,0
1261,3960,0
1229,15781,1
860,31959,0
976,38640,0
440,15893,0
620,34430,1
1030,38181,0
235,6920,0
501,29130,0
1984,2553,1
531,22302,0
239,19738,0
79,18776,0
1176,1682,0
253,22345,0
614,17854,0
451,31413,1
306,27007,0
328,23984,0
178,22022,0
175,24031,0
1032,40177,0
560,37803,0
1792,51713,1
1229,17767,0
151,29943,0
1986,52614,1
177,7557,0
1224,3272,0
540,30544,0
454,12112,0
422,26041,0
708,36145,0
538,3366,0
573,43309,0
1981,51924,1
813,38202,0
971,4013,1
1733,2094,1
1356,44673,0
902,9940,0
643,14146,0
15,9107,0
227,14225,0
1322,49276,0
116,18666,0
1149,45100,0
617,17181,0
39,19766,0
1072,43033,0
1065,2757,0
1432,44971,0
1001,13966,0
751,33723,0
981,45815,0
372,23947,0
1074,49055,0
268,11647,0
540,16955,0
1016,49541,0
1009,38674,0
509,21678,0
1316,44091,0
880,30867,1
1941,2355,1
1829,1301,1
3,28188,0
1262,12435,0
722,33987,0
248,12424,0
1092,8150,0
1097,32460,0
837,14797,0
101,31198,1
591,12119,0
435,25659,0
809,35256,0
990,37559,0
995,46299,0
289,2685,0
689,3322,0
1339,43826,0
8,14721,0
825,38260,0
333,21183,0
887,24349,1
113,14182,0
513,6504,1
1297,3354,1
1332,46908,0
444,12559,0
305,26882,0
1053,47399,0
1185,41897,0
367,15413,0
309,5835,0
1558,11430,1
256,19343,0
1238,48043,0
696,34919,0
706,11236,0
658,611,0
1480,7491,0
1018,10344,0
460,31319,1
1984,53586,1
929,15555,1
1365,22381,0
394,7188,1
259,10532,0
421,48031,0
1046,46231,0
1974,53788,1
10,10996,0
1784,51135,1
1365,48382,0
514,22301,0
432,25520,0
1086,50178,0
708,8768,0
643,9874,0
1673,5397,1
404,27655,0
386,19251,0
1215,44878,0
501,7936,0
1244,47672,0
486,7414,1
170,13055,0
116,18621,0
550,15076,0
1763,50408,1
268,26784,0
161,17115,0
1962,3569,1
742,31829,0
961,38735,0
150,12034,0
416,7303,0
1244,43475,0
351,15647,0
340,17822,1
764,8527,0
235,18838,0
1074,35269,0
239,6277,0
67,12395,1
566,29689,0
225,18503,0
1417,19501,0
306,24387,0
382,18688,0
431,31145,0
196,11289,0
405,18288,0
1365,10820,0
183,12152,0
309,6178,0
1000,8350,0
1460,32256,0
1206,42710,0
936,8809,0
798,35017,1
1660,43761,1
1629,10682,1
798,13712,0
878,37670,0
228,27396,0
1135,40419,0
432,31737,0
947,38754,0
309,11363,0
1334,49411,0
1750,52381,1
355,24555,0
174,43675,0
816,28946,0
146,19089,0
386,10565,0
1164,42554,0
94,13767,0
306,19800,0
431,26498,0
1763,11108,1
1334,13507,1
35,5236,1
771,38192,0
457,8250,0
348,25125,0
1569,6738,1
929,42479,1
269,22077,0
929,45880,0
1212,11175,0
660,15945,0
1726,27071,1
1701,54347,1
953,50034,0
1468,53486,1
560,30272,0
154,28925,0
291,2469,0
1742,50656,1
421,40166,0
245,27521,0
1688,11188,1
2057,53978,1
1590,6654,1
376,6512,0
187,8830,1
1204,48581,0
116,11581,0
234,24018,0
10,6975,0
306,16325,0
1209,43715,0
321,50702,1
592,44990,0
929,36021,0
540,31606,0
325,4656,0
770,31201,1
1468,47393,0
1204,45614,0
535,11060,0
1365,43251,0
318,27369,0
1115,9763,0
116,20900,0
306,24214,0
307,27444,0
552,29113,0
747,32753,0
394,21871,0
882,37933,0
1106,44978,0
1601,50856,1
772,17149,0
1890,52557,1
1631,47485,1
1407,36729,0
968,36614,0
737,42050,0
196,17337,0
994,37705,0
810,37904,0
1984,1085,1
1095,45209,0
613,35005,0
799,41964,0
1074,39986,0
1247,48844,0
469,16906,0
928,9618,0
500,33049,0
1015,46050,0
962,41063,0
639,33451,0
1907,54615,1
447,27875,0
708,11459,0
940,42907,0
298,13365,0
580,15606,0
598,40975,0
1428,49944,0
514,30324,0
1000,42492,0
413,26236,0
306,410,0
306,18683,0
566,31794,0
351,27724,0
531,28436,0
974,4842,0
258,8758,0
268,30088,0
1588,7753,1
421,44464,0
448,9306,0
969,45163,0
931,36696,0
1220,35623,0
1066,45194,0
532,28133,0
1603,52285,1
844,7271,1
646,10003,0
674,33400,0
802,19618,0
966,39413,0
220,13762,0
306,21396,0
1558,50091,1
1240,43764,0
658,5228,0
196,11548,0
245,11423,0
1261,39080,0
47,12845,0
51,23858,0
876,37382,0
662,31498,0
417,22362,0
122,9945,1
1983,53051,1
183,19968,0
311,29082,0
1220,47764,0
533,3203,0
619,31701,0
2012,54318,1
438,28816,0
1290,47653,0
553,33694,0
898,36173,0
841,42598,0
750,36443,0
88,21913,0
630,10553,1
588,21081,0
367,13839,0
159,2943,0
659,40811,0
1114,51630,0
1740,50875,1
598,16200,1
174,26300,0
150,34125,0
761,14229,0
940,35731,0
781,30583,0
969,39658,0
1076,13329,0
1016,2446,0
412,17769,0
701,10201,0
813,45467,0
152,24094,0
349,26071,0
591,32843,0
1132,44214,0
1521,1337,0
1775,50763,1
416,29130,0
252,24253,0
1306,43624,0
1200,43182,0
1957,11781,1
105,17694,0
662,41373,0
398,25373,0
616,12374,1
464,30702,0
1881,53087,1
682,1667,0
422,33898,0
1157,48921,0
593,38042,0
499,29312,0
174,24219,0
2062,54061,1
1625,50537,1
177,2518,1
1365,46388,0
1167,46813,0
990,7788,0
422,5573,0
1049,31738,0
1314,4495,1
51,24263,0
246,2963,0
1223,35506,0
240,1933,0
1166,17910,1
867,36551,0
365,22804,0
306,17770,0
1020,6600,0
2033,18424,1
309,3045,0
1907,27723,1
1667,47573,1
101,30530,0
1204,32636,0
929,41361,0
990,15210,0
1014,7614,1
2065,53965,1
204,33304,0
514,28221,0
1009,32069,0
497,29846,0
268,1807,0
894,9214,0
241,14428,0
591,29874,0
331,2597,0
2008,50583,1
1018,40782,0
1188,48551,0
531,26312,0
566,34309,0
961,50628,1
1967,2996,1
116,22568,0
708,14669,0
709,48947,0
990,4264,0
1049,6809,0
589,34153,0
268,20018,0
1000,10383,0
1070,39121,0
807,13027,0
153,48912,0
1205,1337,0
429,28268,0
878,39200,0
562,6307,0
351,24052,0
306,19974,0
1311,36269,0
742,35832,0
880,40084,1
902,36667,0
1399,47510,0
1373,9413,1
1155,44781,0
1216,35960,0
306,7424,0
589,37184,0
456,5456,0
840,36260,0
386,31093,0
917,33026,0
1028,42989,0
1032,49221,0
156,13938,0
902,39633,0
643,38603,0
1015,37588,0
910,34990,0
1126,43570,0
922,14822,0
386,14108,0
529,9822,0
116,18272,0
95,22186,0
1000,23614,0
203,22653,0
1149,38743,0
852,35123,0
640,12047,1
174,16096,0
146,8117,0
312,32750,0
1234,7979,0
1365,14035,0
1119,46443,0
1254,43225,1
990,364,0
394,28111,0
1371,35293,0
436,15345,0
1391,46318,0
268,31180,0
1200,30292,0
1000,35510,0
105,21910,0
705,6743,0
308,21477,0
1329,47306,0
403,25177,0
151,23109,0
372,25218,0
771,21441,0
1216,5646,0
747,37172,0
643,32068,0
955,36705,0
391,14182,0
660,32193,0
1468,22381,0
621,37561,0
220,16499,0
994,47085,0
829,37370,0
1059,45908,0
283,9357,0
902,13157,0
1135,46208,0
365,1353,0
1306,32608,0
616,26155,0
267,30005,0
1348,39766,0
1769,516,1
412,3209,0
1059,8873,0
940,6261,0
10,24865,0
94,20572,0
634,24999,0
204,29149,0
953,46915,1
1337,47396,0
1205,48358,0
1142,8147,1
1382,48931,0
951,42141,0
461,34334,0
302,10844,0
1339,24505,0
688,3153,0
1050,45764,0
1324,43319,0
968,35925,0
1343,8817,0
1329,43111,0
1680,32256,1
860,12968,0
382,31234,0
1210,4926,0
130,11628,0
1175,47765,0
1098,48837,0
1000,44978,0
431,30707,0
301,11544,1
482,29381,0
203,20945,0
1774,50454,1
457,46657,0
403,18368,0
437,5058,0
1074,2992,0
432,28046,0
895,38013,0
1080,34276,0
798,33339,0
1799,51996,1
2098,20386,1
1355,2465,0
540,32799,0
268,13860,0
960,1692,1
467,36938,0
1151,9214,0
980,3452,1
1018,38749,0
236,21390,0
1332,17400,0
1399,48317,0
340,18762,0
405,30577,0
1126,46250,0
1618,27340,1
307,26601,0
667,2413,0
701,31568,0
306,22068,0
993,24559,1
1229,44823,0
429,32738,0
306,26233,0
540,14026,0
306,10325,0
1209,14750,0
1372,50911,1
1652,50696,1
660,37260,0
591,363,0
130,31005,0
566,16818,0
759,17173,0
307,21107,0
245,15505,0
1113,40255,0
306,21703,0
689,23210,0
817,4460,0
1388,50522,1
227,7077,0
421,29039,0
703,182,0
588,7234,0
402,24476,0
592,2406,0
620,29944,1
800,40028,0
20,34580,0
1521,43346,0
1975,26060,1
1615,50287,1
86,14167,0
220,21884,0
503,48782,0
703,1973,0
1881,49674,1
405,43897,0
108,22122,0
805,4031,1
381,30079,0
353,2582,0
823,35403,0
235,10855,0
10,45439,0
922,36029,0
707,35530,0
252,3712,0
333,4595,0
1762,51410,1
2035,54001,1
1750,50670,1
696,7008,0
597,38784,0
246,10131,0
270,23149,0
529,11445,0
442,18006,0
1070,35920,0
1374,48823,0
2035,54371,1
1240,23708,1
203,22308,0
266,13408,0
445,22797,1
825,38024,0
1252,49006,0
1757,40907,1
538,9271,0
427,19846,0
263,23309,0
907,48103,0
309,4182,0
1312,6396,0
306,21329,0
1735,10411,1
204,19920,0
161,16999,0
40,6087,1
277,21965,0
1563,49628,1
771,35571,0
229,13659,0
111,3459,0
1115,6,0
735,15480,0
891,35268,0
1234,38750,0
1172,42326,0
588,30531,0
1329,2374,0
543,15822,0
1769,5727,1
1775,7721,1
581,17595,1
503,10985,0
1059,42216,1
1132,15210,0
267,20265,0
573,34221,0
305,23460,0
1417,44580,0
582,22531,0
372,22112,0
320,14708,0
1401,50097,1
246,10811,0
548,29624,0
573,19458,0
1063,34123,0
250,18666,0
488,15983,0
1034,38202,0
987,2111,0
549,25671,0
269,13051,0
573,26628,0
978,45464,0
771,30190,0
993,25485,0
531,14264,0
351,27818,0
935,17637,0
240,14853,0
317,2124,0
1166,23454,1
444,18857,0
1247,49423,0
220,11014,0
929,36533,0
976,36268,0
454,26100,0
2033,54171,1
1234,4521,0
1086,627,1
50,25799,0
289,5741,0
540,37129,0
659,28076,1
516,28169,0
1200,45344,0
540,31794,0
1377,47046,0
1132,49140,0
616,32877,0
268,26549,0
1070,11438,0
697,10729,0
448,4591,1
573,28672,0
898,4385,0
306,30169,0
1693,51659,1
621,15094,0
660,31063,0
152,6018,0
995,3386,0
95,27219,0
